Price,Close,High,Low,Open,Volume,Daily_Return,Volatility_20D,20MA,50MA,200MA
Ticker,TLT,TLT,TLT,TLT,TLT,,,,,
Date,,,,,,,,,,
2020-03-25,134.8350830078125,138.26942030578977,134.07189834803216,135.70611324338654,10750600,-0.002270607142962011,0.03936811375670663,131.03312492370605,123.87810791015625,
2020-03-26,135.4987030029297,137.43984709454514,134.61109102582867,136.04620907736359,10576200,0.004921716072060711,0.039342071737004825,131.5177429199219,124.29361846923828,
2020-03-27,139.1155548095703,139.57180991442794,136.53565338893588,137.30714159495525,12550000,0.026692888761912448,0.03945232458648355,132.0411460876465,124.76625015258789,
2020-03-30,137.97084045410156,141.11483117064722,137.65560722448717,139.61334684295448,13473200,-0.008228514467959358,0.03946676873434951,132.55463790893555,125.22326370239257,
2020-03-31,136.8508758544922,138.4684959569708,136.51075728840118,137.45644386046018,11464800,-0.008117400719769852,0.03947684337933873,132.9130065917969,125.6775602722168,
2020-04-01,138.7682647705078,140.3633135157887,138.23658608082079,139.96454499135854,11334700,0.014010790241885562,0.03939955616650361,133.43609390258788,126.1462223815918,
2020-04-02,139.6488494873047,140.57928389460815,138.951011005609,140.25529243662083,5771200,0.006345721179501496,0.03911564365149365,133.84352340698243,126.62439163208008,
2020-04-03,139.981201171875,141.5014733051555,139.6821310362096,140.0227411555386,6570800,0.002379909936891522,0.037427485129163135,133.9253807067871,127.09299942016601,
2020-04-06,139.61558532714844,139.79004808274246,138.34454118681467,138.73499398037765,9434800,-0.002611892466029331,0.03693383844926811,133.80147705078124,127.53544143676758,
2020-04-07,138.1534423828125,138.25312812066196,136.00180736614263,137.04024272278403,13811400,-0.010472634132570713,0.035045926250987035,133.9686408996582,127.91208892822266,
2020-04-08,137.1482696533203,138.06209809266733,136.35075817554144,137.16488817300382,10147100,-0.0072757704198708195,0.03393860573971046,134.3335807800293,128.287322845459,
2020-04-09,137.3975830078125,137.7298775528131,136.06007654841497,136.47545106777787,14259100,0.0018178381333020521,0.03393294118829973,134.67075424194337,128.64438751220703,
2020-04-13,136.14305114746094,137.66332223277962,136.14305114746094,136.86579819535123,8750300,-0.00913066906191673,0.03352792956648765,135.09285659790038,128.9760304260254,
2020-04-14,136.10987854003906,136.85756005583056,135.81080846896654,136.10987854003906,9019100,-0.0002436599381480109,0.030295421008126655,135.09977035522462,129.28517852783204,
2020-04-15,139.71530151367188,140.06422710084814,138.51903410876696,138.56887699944403,10027800,0.02648906172208676,0.026326523279352573,135.74030876159668,129.6683901977539,
2020-04-16,141.3020477294922,141.4931290633049,140.41315318451745,140.61252476592958,8265400,0.01135699668275092,0.02199074883181042,136.8181308746338,130.11580841064452,
2020-04-17,139.40794372558594,141.92511138817005,138.9593449845061,141.07775680210594,8612100,-0.013404646530900344,0.022049792282523153,137.63824386596679,130.55135299682618,
2020-04-20,140.52951049804688,140.63749925329856,139.53261418636043,139.93137017579014,6462600,0.00804521422874327,0.015036523033936615,138.05196075439454,130.99872589111328,
2020-04-21,142.29896545410156,143.0134099747368,141.87528810250754,142.83064421297743,7850700,0.01259134077805868,0.012344287187405524,138.28164443969726,131.45199981689453,
2020-04-22,140.84515380859375,141.55129539835926,140.15564342131583,141.2023824040984,6230200,-0.010216600246308438,0.011744650659061868,138.566805267334,131.86957092285155,
2020-04-23,141.59278869628906,141.99984738395221,140.90326586010826,141.11925592547612,5968600,0.005308204559961949,0.01171729120259077,138.90469055175782,132.314188079834,
2020-04-24,141.92507934570312,141.92507934570312,140.87003781329133,140.90326217778073,6211800,0.0023468048936221564,0.011703568971006741,139.22600936889648,132.77754531860353,
