Price,Close,High,Low,Open,Volume,Daily Return,20MA,50MA,200MA
Ticker,SPY,SPY,SPY,SPY,SPY,,,,
Date,,,,,,,,,
2021-08-26,418.1628112792969,420.59908850889707,418.06910170981706,420.36482888327043,57829600,-0.005903120825239805,415.2912826538086,408.5376513671875,375.6586152648926
2021-08-27,421.901611328125,422.27642103261843,418.9124560362428,418.96867606210947,77235100,0.008941015193077329,415.84132385253906,409.09342712402344,376.12717895507814
2021-08-30,423.75689697265625,424.5440058176366,422.3325802659974,422.57621940711397,48357400,0.00439743673576154,416.52723083496096,409.7926434326172,376.5928288269043
2021-08-31,423.12921142578125,424.0006505914793,422.52952150178527,423.66333037101026,59300200,-0.0014812397187142778,417.0149642944336,410.36798767089846,377.07137771606443
2021-09-01,423.35400390625,424.58152211457764,423.11974426960506,424.0661623524176,48721400,0.000531262022093193,417.6156005859375,410.90565979003907,377.52838531494143
2021-09-02,424.6565246582031,425.4623641266029,423.45711639620544,424.77834425136786,42501000,0.0030766704458558003,418.1511199951172,411.4789392089844,377.97118713378904
2021-09-03,424.553466796875,425.0688552215791,423.11979877975574,423.5227471397682,47170500,-0.00024268521815618005,418.647282409668,412.0033074951172,378.4225126647949
2021-09-07,423.035400390625,424.30040810634716,422.3607315153163,424.20669853552585,51671500,-0.0035756778002623557,419.08440856933595,412.46901550292966,378.88636322021483
2021-09-08,422.5201110839844,423.2322696255754,420.5991646484169,422.501380605156,56181900,-0.0012180760904756394,419.4700073242187,412.90829895019533,379.3406846618652
2021-09-09,420.7116394042969,424.07560485445447,420.4680001952441,422.32334708756264,57970400,-0.004280202603960892,419.713639831543,413.3071032714844,379.7973196411133
2021-09-10,417.39453125,423.06360408825856,417.2727116405704,422.6419538204089,89948200,-0.007884517193281648,419.72910461425784,413.63281982421876,380.2274967956543
2021-09-13,418.462646484375,420.65534176904265,416.1481602138,420.3929721292917,83738600,0.002559006298372468,419.76002197265626,413.9354815673828,380.63631713867187
2021-09-14,416.2044372558594,420.11187210742554,415.3142391694053,419.9057224766755,78197100,-0.005396441588006673,419.6288360595703,414.1313238525391,381.0364416503906
2021-09-15,419.6808166503906,420.1774459218341,415.5203633365021,416.6260619263352,78792200,0.008352576482489882,419.8087463378906,414.41149841308595,381.4492668151855
2021-09-16,419.0155334472656,420.1305829932493,416.063839190952,419.15608350800755,77786700,-0.0015852123250112982,420.18309173583987,414.64969360351563,381.86622802734377
2021-09-17,414.93389892578125,418.665861109797,414.5766789216659,418.2428600689456,118425000,-0.009741010047776832,420.3214965820313,414.87259887695313,382.24442687988284
2021-09-20,408.01513671875,410.38402816124625,403.1457057219849,408.80476719958205,166445500,-0.016674372050447528,419.9499816894531,414.87092163085936,382.584462890625
2021-09-21,407.6297302246094,411.6531020580182,407.10330988661246,410.3558416937555,92526100,-0.0009445887160953736,419.37647705078126,414.8323010253906,382.9230352783203
2021-09-22,411.606201171875,413.64610208395436,407.74264772094614,409.9047298245333,102350100,0.009755105313526968,418.96852722167966,414.90113342285156,383.2668438720703
2021-09-23,416.6072082519531,418.21469841814167,413.24187534861926,413.47688551104596,76396000,0.012149979922168042,418.76659088134767,415.05780334472655,383.6391799926758
2021-09-24,417.29339599609375,418.0078359804858,414.7552750846295,414.97149473457984,62094800,0.0016470856253778532,418.7231201171875,415.25611999511716,384.00994125366213
